channel_id,channel_name,video_id,auto_caption_lang,manual_langs
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,BHKd7_XMnKU,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,ZvNVqQE89Io,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,plsbdQMzXyc,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,SnC8LaxJ28U,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,sMIE_hRMhi0,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,Q_KYPlbTTx8,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,ARgyeLC41Ks,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,OJiCI57jqL0,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,Y9csPDLdSL4,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,mMniBwRTnXE,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,5MJAXwUsZLU,ko,en;fr;id;ja;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,V3t4YPLSYY4,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,8Hb1dOT8XTc,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,KUrhLWz32ik,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,T9oYnVayC9c,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,2ZyRbCwUsY4,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,9hB8vfvlGiU,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,4XVUmwQq5J8,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,vvBZ6zs7u-w,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,Rnr7B46xUrc,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,w4hxD7V9wXw,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,N2eVPQIhbN8,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,sEQec-Y4EL8,ko,en;fr;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,ejmTYZwDNqY,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,bZ0EGKiWtXM,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,EKFR0S_WNYQ,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,SfRVkbar2h4,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,isXvMT5VyZs,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,K28dI9Bp_hI,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,JDMnx26BQsU,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,MwqnOYnfA18,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,cqTFERCBqJI,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,5kXluqlRIlA,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,bhLktXQ9Zj8,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,HFhImQkG-JI,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,6PEegQBHAgA,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,O8svpQoxC48,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,XdthM0qllNs,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,zK-O7xiaT9c,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,nRlMOBYU6kU,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,IfkX6tVy4s4,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,ZMHrsdCgzLk,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,Gq_0G8XHqQQ,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,9fe0BW3oXGE,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,dCtB_Q1_psY,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,a-EbDG9yors,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,iYsHwhZyGAU,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,hZB4EBjQW0U,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,cTlVqFRtO2I,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,yugvszbCDv8,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,Jn5tQ0IWEFU,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,rIaNOSZGpNU,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,mAkg6k7UEXg,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,EL27oTtA5d8,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,E9C4pis4P_4,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,ZZyX7-YDuJY,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,CKgO8HmTY-U,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,PqpDNlfnTTo,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,ta9Ml3dFl0I,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,pbH2Go8NdfM,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,g8hf8L-fHH4,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,kU8OEIlHDwI,,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,p0hugXSdyFY,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,Gaj9BnMR4_0,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,jH7l0D3Bv4o,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,FnXp5YlRGh0,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,wFT-QpbfcvU,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,GM6fICYDfWU,ko,en;fr;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,mIwEcsIqJrI,ko,en;fr;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,4hs-t_2StVk,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,JkUQPOIaVTk,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,TKo4v_1N6xc,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,PKCQoev2TKE,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,AAxPM7-1QWU,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,eBy8io6v9qE,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,CrhpZ5TlOTg,,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,mqGB1XaMcRU,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,6yDoyc6YmwI,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,5mX1VolRZ3Y,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,CsGFVM_2_jo,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,ISih6dRzGcA,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,lkSFQCZ-49I,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,cLlxy0zHP5M,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,Y9u6h8JVdEs,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,GgasKs5mBko,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,rzLZ8JVWuQM,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,Msq3ElN2_pU,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,ob2nKIgiIEs,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,bZ4pBVoUOqU,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,HPcULHpBbJ8,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,kxPoOz2Yo8E,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,dyiBaRHjA54,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,jK9X7-Zi7Lk,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,9SAJyce2TLA,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,tT6yg4ObZ0w,,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,bW5CHrSyjXw,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,3YEMcdxIh6A,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,EI_SzkwBmbQ,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,EjHexSJ4ghE,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,m-C8mUxRPxQ,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,LyCdbf_WV8s,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,-6i-Kh2GLtY,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,Krsxzcc43-c,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,wWXKflVBukc,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,MgZvXE1BCtg,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,939rqE-AtQw,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,U4w3yI3HE28,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,_c-BpdhJoK0,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,c45WiaKnGdg,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,cBM9lymAYPs,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,7O6oS_47DBg,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,NNebohiJi7U,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,nT1xo34Xd3Y,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,bCPwiR2IT7k,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,Vh-nx7eQQx8,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,RvjjCi6gBqo,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,nKinOwfQL78,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,YyGXMPcSA_I,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,y058F7Q54I8,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,gxV0O2SjH-k,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,3XFfk2qcyww,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,wG1_ZuVujBA,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,A8Yxwc0VqE8,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,UOc0Gx5g5Ds,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,ZE0eAqwJPh4,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,7ttxP8eZV4c,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,U3eBeCq19LE,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,AfYb-llxtsI,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,NWMWkxrYMoI,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,kkijzrzy0rM,,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,kpN41HC2G4I,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,1D_d32FK_MI,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,_WXrVm2w_zE,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,zfT_0GLliDQ,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,qzXkZiAfUpc,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,wp8vaE_XmuU,,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,UbghIYy85VI,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,QoetjWR1mnM,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,G5sFqsxSpZ8,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,h56pqrvkXZ0,,ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,YmwQ4ibuzMM,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,RN1sKNAKFaI,,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,uFivEPDSXG0,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,UDKZJwxVkSQ,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,fCrJIRfXWrY,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,defj4dpksKs,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,i12LGZ_0Xco,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,BtrGrWe0tsk,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,kTX5l-dFXz4,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,l-rJQB2AU18,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,wajILWP0j-I,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,Wlti4xX64Uk,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,H_e0Tr8F_XY,,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,RbMoYQ5RvJI,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,5qB8buk3ncw,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,XSubsnVP6Ps,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,NP8eQok6i34,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,q39NhHrYDVw,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,NDmacObSCYs,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,1_CCuWbIB9I,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,Xve10qURstM,ko,ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,0uApZERrCH0,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,hxqQ312igRA,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,TWSzG23TYV0,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,sp8tNfRd8I4,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,2-Uwmf3XxWw,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,EZxnZ1JMuLU,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,7g_ZOUWwpfA,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,kwap8Ug9rME,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,Dy_YTQuWrck,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,RyWAE1GKvQ4,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,h9UBdEVywZA,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,8bAelux5Htk,ko,ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,ux2den7LNgo,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,FhBSPXDG5Pg,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,LkUcbVzXV90,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,gnXE0RisNsU,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,Zzl7pFVk5UU,,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,o2rkF7lUOME,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,yIeTIbp3zNo,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,oE67fDuzzLc,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,77l_rm5Fj5Q,ko,ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,g2Yk70fZClU,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,ptJkQykteOk,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,I4Ox1StRzpY,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,lm8JVYAGVYs,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,P6K9xWamoXk,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,0vZlyRIHuio,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,aux-_bvFwz0,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,W4RpfIU5QKY,ko,ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,Zn2E3ieMbCQ,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,5HiB2Jx4t4E,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,lC8gPDHCOU0,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,QUgX7JdLblE,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,fInccrv_q4w,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,E38oCwHBPPk,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,4upVgPlvJd8,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,cpiEmyY7Aek,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,Llo5VX40QxE,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,3fWfwQjiPIA,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,t797z5rJjNg,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,2SNkcj3Q4kw,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,bHGRZlglFmM,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,pAVn_QlF6TE,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,YG_UnioFSXY,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,A4pyBnWBA38,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,ir1VosYEMFQ,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,tpznmGofXpk,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,2MDtGFp43L4,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,CPXHTYhD0h4,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,MlcSTbODE8c,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,DS25A8wj-Qw,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,TOR7F1o8Q4w,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,TBOwsGT-jwE,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,_ONY5-wFZ3o,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,nXpwtHvjb4U,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,M1sUhBQcALs,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,MZanEpyn4BQ,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,ecQkB-4q9wc,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,rNdDwuV2Zu4,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,AruzCsJaOKM,ko,en;ko
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,Fu69W0OkmT4,ko,en;fr;id;ko;es
UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,IBCrZT1lw7Y,ko,en;fr;id;ko;es
UCx6jsZ02B4K3SECUrkgPyzg,Hangout with Yoo,OyYQJRK0QtY,ko,en;ko
UCx6jsZ02B4K3SECUrkgPyzg,Hangout with Yoo,waRLFDHPGew,ko,en;ko
UCx6jsZ02B4K3SECUrkgPyzg,Hangout with Yoo,HnRb-JR0FHI,ko,en;ko
UCUyfkq9e9ZfPzxOW5WQ9rzQ,MMTG,gQ0PVNo_hu8,ko,en;ko
UCUyfkq9e9ZfPzxOW5WQ9rzQ,MMTG,idYm0O1kePc,ko,ar;zh-CN;en;fr;de;id;it;ja;ko;pt;ru;es;th;tr;vi
UCUyfkq9e9ZfPzxOW5WQ9rzQ,MMTG,xJYBANCAfhk,ko,ar;zh-CN;en;fr;de;id;it;ja;ko;pt;ru;es;th;tr;vi
UCUyfkq9e9ZfPzxOW5WQ9rzQ,MMTG,H9KVoy7xkN8,ko,ar;zh-CN;en;fr;de;id;it;ja;ko;pt;ru;es;th;tr;vi
UCUyfkq9e9ZfPzxOW5WQ9rzQ,MMTG,zmYiIVNSJXU,ko,ar;zh-CN;en;fr;de;id;it;ja;ko;pt;ru;es;th;tr;vi
UCtckgmUcpzqGnzcs7xEqMzQ,KBS News,3BYA1Zc42Y4,ko,en;ja;ko
UCtckgmUcpzqGnzcs7xEqMzQ,KBS News,QpZHvVyV-wc,ko,en;ko
UCtckgmUcpzqGnzcs7xEqMzQ,KBS News,80cyxKBcYXA,ko,en;ko
UCtckgmUcpzqGnzcs7xEqMzQ,KBS News,wOIGs1zGvlo,ko,en;ko
UCtckgmUcpzqGnzcs7xEqMzQ,KBS News,TckHOovKE2I,ko,en;ko
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,zlTIextYnyQ,ko,zh-Hans;zh-Hant;en;id;ja;ko;vi
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,YoX66eG5QFM,,zh;en;id;ja;ko;th
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,T3JXh1Ac4s4,,en;ko
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,SCK8yBLqQJc,,zh;zh-Hant;en;id;ja;ko;es;th;vi
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,c5GP9qar0_Y,ko,zh;en;id;ja;ko;vi
UCaO6TYtlC8U5ttz62hTrZgg,JYP Ent,zSTjWmESm50,ko,en;ko
UCaO6TYtlC8U5ttz62hTrZgg,JYP Ent,4a9yBZCm0rw,,zh;en;ja;ko;es
UCaO6TYtlC8U5ttz62hTrZgg,JYP Ent,qoM_EeFZEpk,,en;ko
UCaO6TYtlC8U5ttz62hTrZgg,JYP Ent,8DrHgHtxjH4,,en;ko
UCaO6TYtlC8U5ttz62hTrZgg,JYP Ent,XScOHV-m2SM,,en;ko
UCaO6TYtlC8U5ttz62hTrZgg,JYP Ent,WqRpquywvbc,ko,zh;en;ko;es
UCaO6TYtlC8U5ttz62hTrZgg,JYP Ent,a6QT0acJFQE,,zh-Hans;en;ko;es
UCaO6TYtlC8U5ttz62hTrZgg,JYP Ent,CGvkwuZjLHo,,ar;zh;en;fil;hi;id;ja;ko;pt;ru;es;th
UCaO6TYtlC8U5ttz62hTrZgg,JYP Ent,hfLZnNby97c,,ar;zh-Hans;en;hi;ja;ko;ru;es;th
